V_norm,residual_anisotropic,residual_isotropic,D_PQ_aniso,D_QR_aniso,D_PR_aniso,D_PQ_iso,D_QR_iso,D_PR_iso,curvature_1d,curvature_2d
0.0,0.0,0.0,1.125,2.0,3.125,1.125,2.0,3.125,0.0,0.0
0.020202020202020204,4.440892098500626e-16,0.0,1.1022727272727273,2.04040404040404,3.1426767676767677,1.125137741046832,2.0002448729721456,3.1253826140189775,0.0008614170357802443,0.000163248648097133
0.04040404040404041,0.0,0.0,1.0795454545454546,2.080808080808081,3.1603535353535355,1.1255509641873278,2.000979491888583,3.1265304560759106,0.0024364553097193024,0.000652994592388532
0.06060606060606061,0.0,0.0,1.0568181818181819,2.121212121212121,3.178030303030303,1.1262396694214876,2.0022038567493112,3.128443526170799,0.004476054217430281,0.0014692378328741967
0.08080808080808081,4.440892098500626e-16,0.0,1.0340909090909092,2.1616161616161618,3.1957070707070705,1.1272038567493112,2.0039179675543313,3.1311218243036425,0.006891336286241954,0.002611978369554128
0.10101010101010102,4.440892098500626e-16,0.0,1.0113636363636365,2.202020202020202,3.2133838383838382,1.1284435261707988,2.0061218243036425,3.1345653504744413,0.009630935244904973,0.004081216202428325
0.12121212121212122,0.0,4.440892098500626e-16,0.9886363636363636,2.242424242424242,3.231060606060606,1.1299586776859505,2.0088154269972454,3.138774104683196,0.012660193160414389,0.005876951331496787
0.14141414141414144,0.0,0.0,0.9659090909090909,2.282828282828283,3.2487373737373737,1.1317493112947659,2.0119987756351394,3.1437480869299055,0.015953666762522686,0.007999183756759518
0.16161616161616163,0.0,4.440892098500626e-16,0.9431818181818182,2.323232323232323,3.2664141414141414,1.1338154269972451,2.0156718702173246,3.1494872972145695,0.01949164247775442,0.010447913478216511
0.18181818181818182,0.0,4.440892098500626e-16,0.9204545454545455,2.3636363636363638,3.284090909090909,1.1361570247933883,2.0198347107438015,3.15599173553719,0.02325825996606659,0.01322314049586777
0.20202020202020204,0.0,0.0,0.8977272727272727,2.404040404040404,3.301767676767677,1.1387741046831956,2.02448729721457,3.1632614018977656,0.02724039848336332,0.0163248648097133
0.22222222222222224,4.440892098500626e-16,0.0,0.875,2.444444444444444,3.3194444444444446,1.1416666666666666,2.0296296296296297,3.1712962962962963,0.03142696805273545,0.01975308641975309
0.24242424242424243,4.440892098500626e-16,0.0,0.8522727272727273,2.484848484848485,3.337121212121212,1.1448347107438015,2.0352617079889805,3.180096418732782,0.03580843373944225,0.023507805325987147
0.26262626262626265,0.0,0.0,0.8295454545454546,2.525252525252525,3.3547979797979797,1.1482782369146005,2.041383532292623,3.1896617692072233,0.040376482796830294,0.027589021528415476
0.2828282828282829,0.0,0.0,0.8068181818181819,2.5656565656565657,3.3724747474747474,1.1519972451790634,2.047995102540557,3.1999923477196206,0.04512378381028089,0.03199673502703807
0.30303030303030304,0.0,0.0,0.7840909090909092,2.606060606060606,3.390151515151515,1.15599173553719,2.0550964187327825,3.2110881542699725,0.050043807505743665,0.03673094582185492
0.32323232323232326,0.0,4.440892098500626e-16,0.7613636363636365,2.646464646464646,3.407828282828283,1.1602617079889808,2.062687480869299,3.2229491888582795,0.055130690289935634,0.041791653912866045
0.3434343434343435,0.0,4.440892098500626e-16,0.7386363636363636,2.686868686868687,3.4255050505050506,1.1648071625344352,2.070768288950107,3.2355754514845425,0.060379128245883054,0.047178859300071437
0.36363636363636365,4.440892098500626e-16,0.0,0.715909090909091,2.727272727272727,3.4431818181818183,1.1696280991735537,2.0793388429752064,3.24896694214876,0.06578429336242116,0.05289256198347108
0.38383838383838387,0.0,0.0,0.6931818181818182,2.7676767676767673,3.4608585858585856,1.174724517906336,2.0883991429445974,3.2631236608509333,0.07134176633699846,0.05893276196306501
0.4040404040404041,0.0,0.0,0.6704545454545454,2.808080808080808,3.4785353535353534,1.1800964187327825,2.09794918885828,3.2780456075910624,0.07704748195923979,0.0652994592388532
0.42424242424242425,0.0,0.0,0.6477272727272728,2.848484848484848,3.496212121212121,1.1857438016528925,2.1079889807162533,3.293732782369146,0.0828976841991365,0.07199265381083564
0.4444444444444445,0.0,0.0,0.625,2.888888888888889,3.513888888888889,1.1916666666666669,2.1185185185185187,3.3101851851851856,0.08888888888888889,0.07901234567901236
0.4646464646464647,0.0,0.0,0.6022727272727273,2.929292929292929,3.5315656565656566,1.1978650137741047,2.129537802265075,3.3274028160391795,0.09501785242301042,0.08635853484338335
0.48484848484848486,0.0,0.0,0.5795454545454546,2.9696969696969697,3.5492424242424243,1.2043388429752067,2.141046831955923,3.34538567493113,0.10128154528331511,0.09403122130394859
0.5050505050505051,4.440892098500626e-16,4.440892098500626e-16,0.5568181818181819,3.01010101010101,3.566919191919192,1.2110881542699723,2.153045607591062,3.3641337618610345,0.10767712947253053,0.10203040506070811
0.5252525252525253,0.0,0.0,0.5340909090909092,3.05050505050505,3.5845959595959593,1.2181129476584023,2.165534129170493,3.3836470768288955,0.11420193914440271,0.1103560861136619
0.5454545454545455,0.0,0.0,0.5113636363636364,3.090909090909091,3.602272727272727,1.225413223140496,2.178512396694215,3.4039256198347108,0.12085346387061761,0.11900826446280995
0.5656565656565657,4.440892098500626e-16,0.0,0.48863636363636365,3.1313131313131315,3.619949494949495,1.2329889807162533,2.191980410162228,3.4249693908784815,0.12762933410018149,0.1279869401081523
0.5858585858585859,0.0,0.0,0.46590909090909105,3.1717171717171713,3.6376262626262625,1.240840220385675,2.2059381695745333,3.4467783899602082,0.13452730845514693,0.1372921130496888
0.6060606060606061,0.0,4.440892098500626e-16,0.44318181818181834,3.212121212121212,3.6553030303030303,1.2489669421487604,2.2203856749311295,3.4693526170798896,0.14154526257482236,0.14692378328741967
0.6262626262626263,0.0,0.0,0.4204545454545455,3.2525252525252526,3.672979797979798,1.2573691460055096,2.2353229262320173,3.492692072237527,0.14868117927390945,0.1568819508213448
0.6464646464646465,0.0,0.0,0.3977272727272728,3.292929292929293,3.6906565656565657,1.266046831955923,2.2507499234771964,3.5167967554331194,0.15593313982203535,0.16716661565146418
0.6666666666666667,0.0,0.0,0.3750000000000001,3.333333333333333,3.708333333333333,1.275,2.2666666666666666,3.5416666666666665,0.16329931618554525,0.1777777777777778
0.686868686868687,0.0,0.0,0.3522727272727273,3.3737373737373737,3.726010101010101,1.2842286501377411,2.2830731558004285,3.5673018059381696,0.17077796409918447,0.18871543720028575
0.7070707070707072,4.440892098500626e-16,4.440892098500626e-16,0.3295454545454546,3.4141414141414144,3.7436868686868685,1.293732782369146,2.299969390878482,3.593702173247628,0.17836741685689858,0.19997959391898792
0.7272727272727273,0.0,0.0,0.306818181818182,3.454545454545454,3.7613636363636362,1.303512396694215,2.3173553719008266,3.6208677685950414,0.18606607972853273,0.21157024793388432
0.7474747474747475,0.0,0.0,0.28409090909090917,3.494949494949495,3.779040404040404,1.3135674931129477,2.3352310988674625,3.6487985919804102,0.19387242492357135,0.22348739924497504
0.7676767676767677,4.440892098500626e-16,4.440892098500626e-16,0.26136363636363646,3.535353535353535,3.7967171717171717,1.3238980716253443,2.35359657177839,3.6774946434037346,0.20178498703487108,0.23573104785226004
0.787878787878788,4.440892098500626e-16,0.0,0.23863636363636376,3.5757575757575752,3.8143939393939394,1.3345041322314048,2.3724517906336087,3.7069559228650135,0.20980235890512236,0.24830119375573925
0.8080808080808082,0.0,0.0,0.21590909090909094,3.616161616161616,3.8320707070707067,1.3453856749311295,2.391796755433119,3.7371824303642485,0.21792318786690656,0.2611978369554128
0.8282828282828284,0.0,0.0,0.19318181818181823,3.6565656565656566,3.849747474747475,1.356542699724518,2.411631466176921,3.768174165901439,0.22614617231402373,0.2744209774512806
0.8484848484848485,0.0,0.0,0.17045454545454564,3.6969696969696964,3.867424242424242,1.3679752066115705,2.431955922865014,3.7999311294765845,0.23447005856748132,0.28797061524334255
0.8686868686868687,0.0,0.0,0.14772727272727282,3.737373737373737,3.88510101010101,1.3796831955922866,2.4527701254973984,3.8324533210896847,0.24289363800436253,0.3018467503315989
0.888888888888889,0.0,0.0,0.1250000000000001,3.7777777777777777,3.9027777777777777,1.3916666666666666,2.474074074074074,3.8657407407407405,0.2514157444218836,0.31604938271604943
0.9090909090909092,4.440892098500626e-16,0.0,0.10227272727272729,3.818181818181818,3.9204545454545454,1.4039256198347108,2.4958677685950414,3.899793388429752,0.2600352516124343,0.3305785123966943
0.9292929292929294,4.440892098500626e-16,0.0,0.07954545454545459,3.858585858585858,3.938131313131313,1.4164600550964188,2.5181512090603,3.934611264156719,0.26875107112837315,0.3454341393735334
0.9494949494949496,0.0,0.0,0.05681818181818188,3.898989898989899,3.9558080808080804,1.4292699724517908,2.54092439546985,3.970194367921641,0.27756215021790115,0.3606162636465668
0.9696969696969697,0.0,0.0,0.03409090909090917,3.939393939393939,3.973484848484848,1.4423553719008264,2.5641873278236913,4.006542699724518,0.286467469915538,0.37612488521579435
0.98989898989899,0.0,0.0,0.011363636363636465,3.9797979797979792,3.991161616161616,1.4557162534435264,2.5879400061218245,4.043656259565351,0.29546604327262377,0.3919600040812163
1.0101010101010102,0.011363636363635798,4.440892098500626e-16,0.0,4.02020202020202,4.008838383838384,1.4693526170798898,2.6121824303642485,4.081535047444138,0.3045569137149128,0.40812162024283244
1.0303030303030305,0.03409090909090917,0.0,0.0,4.0606060606060606,4.026515151515151,1.4832644628099176,2.6369146005509645,4.120179063360882,0.3137391535157597,0.424609733700643
1.0505050505050506,0.05681818181818166,0.0,0.0,4.1010101010101,4.044191919191919,1.497451790633609,2.6621365166819713,4.15958830731558,0.32301186237464236,0.4414243444546476
1.0707070707070707,0.07954545454545414,4.440892098500626e-16,0.0,4.141414141414141,4.061868686868687,1.5119146005509643,2.6878481787572697,4.199762779308234,0.33237416609185866,0.4585654525048464
1.090909090909091,0.10227272727272751,4.440892098500626e-16,0.0,4.181818181818182,4.079545454545454,1.5266528925619836,2.7140495867768597,4.240702479338843,0.34182521533118854,0.4760330578512398
1.1111111111111112,0.12499999999999911,4.440892098500626e-16,0.0,4.222222222222221,4.097222222222222,1.5416666666666667,2.740740740740741,4.282407407407407,0.35136418446315326,0.49382716049382724
1.1313131313131315,0.14772727272727337,0.0,0.0,4.262626262626263,4.11489898989899,1.556955922865014,2.7679216406489138,4.324877563513928,0.36099027048224713,0.5119477604326091
1.1515151515151516,0.17045454545454497,0.0,0.0,4.303030303030303,4.132575757575758,1.5725206611570248,2.7955922865013774,4.368112947658402,0.370702691992165,0.5303948576675851
1.1717171717171717,0.19318181818181746,0.0,0.0,4.3434343434343425,4.150252525252525,1.5883608815427,2.823752678298133,4.412113559840833,0.38050068825363514,0.5491684521987552
1.191919191919192,0.21590909090909172,0.0,0.0,4.383838383838384,4.167929292929292,1.6044765840220387,2.85240281603918,4.456879400061219,0.39038351828997525,0.5682685440261199
1.2121212121212122,0.2386363636363633,0.0,0.0,4.424242424242424,4.1856060606060606,1.6208677685950414,2.881542699724518,4.502410468319559,0.4003504600459493,0.5876951331496787
1.2323232323232325,0.2613636363636367,4.440892098500626e-16,0.0,4.4646464646464645,4.203282828282828,1.637534435261708,2.9111723293541476,4.548706764615855,0.4104008095959106,0.6074482195694318
1.2525252525252526,0.28409090909090917,0.0,0.0,4.505050505050505,4.220959595959596,1.6544765840220386,2.9412917049280685,4.595768288950107,0.42053388039757655,0.6275278032853792
1.272727272727273,0.30681818181818166,4.440892098500626e-16,0.0,4.545454545454545,4.238636363636363,1.6716942148760332,2.9719008264462814,4.643595041322315,0.4307490025881125,0.647933884297521
1.292929292929293,0.32954545454545414,0.0,0.0,4.585858585858586,4.2563131313131315,1.6891873278236913,3.0029996939087846,4.692187021732476,0.4410455223194851,0.6686664626058567
1.3131313131313131,0.3522727272727275,4.440892098500626e-16,0.0,4.626262626262626,4.273989898989899,1.7069559228650137,3.03458830731558,4.741544230180594,0.4514228011303168,0.6897255382103867
1.3333333333333335,0.375,0.0,0.0,4.666666666666666,4.291666666666666,1.725,3.066666666666667,4.791666666666667,0.46188021535170065,0.7111111111111112
1.3535353535353536,0.3977272727272725,4.440892098500626e-16,0.0,4.707070707070707,4.309343434343434,1.7433195592286501,3.0992347719620446,4.842554331190694,0.472417155544652,0.7328231813080299
1.373737373737374,0.42045454545454497,4.440892098500626e-16,0.0,4.747474747474747,4.327020202020202,1.7619146005509643,3.1322926232017143,4.894207223752678,0.48303302596706443,0.754861748801143
1.393939393939394,0.44318181818181746,0.0,0.0,4.787878787878787,4.34469696969697,1.7807851239669423,3.1658402203856753,4.946625344352618,0.4937272440682068,0.7772268135904501
1.4141414141414144,0.4659090909090917,4.440892098500626e-16,0.0,4.828282828282829,4.362373737373737,1.799931129476584,3.1998775635139274,4.999808692990512,0.5044992400089627,0.7999183756759517
1.4343434343434345,0.4886363636363633,0.0,0.0,4.8686868686868685,4.380050505050505,1.8193526170798897,3.2344046525864707,5.05375726966636,0.5153484562061469,0.8229364350576474
1.4545454545454546,0.5113636363636358,0.0,0.0,4.909090909090908,4.3977272727272725,1.8390495867768595,3.2694214876033056,5.108471074380165,0.5262743468993692,0.8462809917355373
1.474747474747475,0.5340909090909101,0.0,0.0,4.94949494949495,4.41540404040404,1.8590220385674934,3.3049280685644327,5.163950107131926,0.5372763777390315,0.8699520457096217
1.494949494949495,0.5568181818181817,4.440892098500626e-16,0.0,4.98989898989899,4.433080808080808,1.8792699724517905,3.34092439546985,5.220194367921641,0.5483540253941485,0.8939495969799002
1.5151515151515154,0.5795454545454533,0.0,0.0,5.030303030303029,4.450757575757576,1.8997933884297522,3.3774104683195594,5.277203856749312,0.5595067771787853,0.9182736455463731
1.5353535353535355,0.6022727272727266,0.0,0.0,5.07070707070707,4.468434343434343,1.9205922865013774,3.41438628711356,5.334978573614937,0.5707341306959877,0.9429241914090402
1.5555555555555556,0.625,0.0,0.0,5.111111111111111,4.486111111111111,1.9416666666666667,3.4518518518518517,5.393518518518518,0.5820355934981687,0.9679012345679013
1.575757575757576,0.6477272727272716,0.0,0.0,5.1515151515151505,4.503787878787879,1.96301652892562,3.4898071625344356,5.452823691460056,0.5934106827629835,0.993204775022957
1.595959595959596,0.670454545454545,4.440892098500626e-16,0.0,5.191919191919191,4.521464646464646,1.9846418732782367,3.5282522191613097,5.512894092439547,0.6048589249837982,1.0188348127742068
1.6161616161616164,0.6931818181818183,4.440892098500626e-16,0.0,5.232323232323232,4.5391414141414135,2.0065426997245184,3.567187021732477,5.573729721456995,0.6163798556739183,1.0447913478216513
1.6363636363636365,0.7159090909090899,4.440892098500626e-16,0.0,5.272727272727272,4.556818181818182,2.028719008264463,3.606611570247934,5.635330578512397,0.6279730190837981,1.0710743801652896
1.6565656565656568,0.7386363636363633,0.0,0.0,5.313131313131313,4.57449494949495,2.0511707988980716,3.6465258647076833,5.697696663605755,0.6396379679305105,1.0976839098051223
1.676767676767677,0.7613636363636358,0.0,0.0,5.353535353535353,4.592171717171717,2.0738980716253446,3.6869299051117235,5.760827976737068,0.6513742631388005,1.1246199367411491
1.696969696969697,0.7840909090909083,0.0,0.0,5.393939393939393,4.609848484848484,2.096900826446281,3.7278236914600553,5.824724517906336,0.663181473593092,1.1518824609733702
1.7171717171717173,0.8068181818181817,4.440892098500626e-16,0.0,5.434343434343434,4.627525252525253,2.1201790633608817,3.7692072237526784,5.88938628711356,0.6750591758998606,1.1794714825017858
1.7373737373737375,0.8295454545454541,0.0,0.0,5.474747474747474,4.64520202020202,2.143732782369146,3.811080501989593,5.954813284358739,0.6870069541598212,1.2073870013263956
1.7575757575757578,0.8522727272727275,4.440892098500626e-16,0.0,5.515151515151515,4.662878787878787,2.1675619834710744,3.8534435261707993,6.021005509641874,0.6990243997494142,1.2356290174471996
1.777777777777778,0.875,4.440892098500626e-16,0.0,5.555555555555555,4.680555555555555,2.191666666666667,3.8962962962962964,6.087962962962963,0.7111111111111111,1.2641975308641977
1.7979797979797982,0.8977272727272716,4.440892098500626e-16,0.0,5.595959595959595,4.6982323232323235,2.2160468319559232,3.9396388123660855,6.155685644322008,0.7232666935520828,1.2930925415773906
1.8181818181818183,0.920454545454545,0.0,0.0,5.636363636363636,4.715909090909091,2.240702479338843,3.983471074380166,6.224173553719009,0.7354907590508096,1.3223140495867771
1.8383838383838385,0.9431818181818183,0.0,0.0,5.6767676767676765,4.733585858585858,2.2656336088154267,4.027793082338537,6.293426691153964,0.7477829260712343,1.3518620548923581
1.8585858585858588,0.9659090909090899,0.0,0.0,5.717171717171716,4.751262626262626,2.2908402203856753,4.072604836241201,6.363445056626876,0.7601428193840833,1.3817365574941336
1.878787878787879,0.9886363636363633,0.0,0.0,5.757575757575757,4.768939393939394,2.3163223140495868,4.117906336088154,6.434228650137741,0.7725700698950037,1.4119375573921031
1.8989898989898992,1.0113636363636367,0.0,0.0,5.797979797979798,4.786616161616161,2.342079889807163,4.163697581879401,6.505777471686564,0.7850643144791883,1.4424650545862672
1.9191919191919193,1.0340909090909083,0.0,0.0,5.838383838383837,4.804292929292929,2.368112947658403,4.209978573614938,6.578091521273341,0.7976251958221736,1.4733190490766253
1.9393939393939394,1.0568181818181817,8.881784197001252e-16,0.0,5.878787878787878,4.821969696969696,2.394421487603306,4.256749311294766,6.651170798898072,0.8102523622665209,1.5044995408631774
1.9595959595959598,1.0795454545454541,8.881784197001252e-16,0.0,5.919191919191919,4.8396464646464645,2.421005509641873,4.304009794918886,6.72501530456076,0.8229454676641004,1.5360065299459242
1.97979797979798,1.1022727272727266,0.0,0.0,5.9595959595959584,4.857323232323232,2.447865013774105,4.351760024487298,6.799625038261404,0.8357041712337205,1.5678400163248651
2.0,1.1249999999999991,0.0,0.0,5.999999999999999,4.875,2.475,4.4,6.875000000000001,0.848528137423857,1.6
